sunday,monday,tuesday,wednesday,thursday,friday,saturday,hourofday,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,estimated_distance,fare_amount
0,0,0,0,1,0,0,14,40.7901878357,-73.969619751,40.7627868652,-73.9788589478,3,4.13707846373,11.0
0,0,0,0,1,0,0,19,40.738222,-73.991146,40.75273,-73.979055,1,2.51002001446,13.0
0,0,0,0,0,1,0,15,40.717701,-73.999934,40.760092,-73.990669,1,6.28580999879,20.5
0,0,0,1,0,0,0,19,40.767904,-73.96385,40.777286,-73.943168,1,2.67089303749,7.3
0,0,0,0,1,0,0,1,40.772741,-73.981955,40.858462,-73.885337,3,16.4826872969,26.1
0,0,0,0,0,1,0,19,40.774162,-73.873102,40.753898,-73.986316,1,12.8896592018,32.1
0,0,0,1,0,0,0,17,40.774319,-73.963155,40.754073,-73.987259,3,3.98809177782,12.1
1,0,0,0,0,0,0,21,40.741315,-73.986672,40.742447,-73.977955,1,0.980257180462,4.5
0,0,0,1,0,0,0,6,40.74427,-73.985615,40.750727,-73.985742,5,0.944695330182,5.0
0,0,1,0,0,0,0,11,40.7771,-73.963942,40.770157,-73.985487,1,2.59396681159,9.5
0,0,0,1,0,0,0,15,40.740155,-73.99492,40.74291,-73.974172,1,2.33471213614,10.5
0,0,0,0,0,0,1,10,40.808835,-73.959572,40.779567,-73.961853,3,4.28904330011,11.0
0,1,0,0,0,0,0,21,40.738945,-73.9959,40.781827,-73.983097,4,6.43159204479,13.5
0,0,0,0,0,0,1,10,40.759857,-73.996283,40.709572,-74.010963,1,7.53399613016,16.5
0,0,0,1,0,0,0,9,40.782427,-73.955877,40.771515,-73.982912,1,3.39376629585,8.1
0,0,1,0,0,0,0,15,40.765887,-73.96969,40.759977,-73.983407,1,1.74856961516,11.7
0,0,0,1,0,0,0,9,40.769023,-73.862762,40.644562,-74.0215,5,25.3255665552,35.7
0,1,0,0,0,0,0,15,40.789953,-73.976947,40.781967,-73.982925,1,1.34286428784,5.7
1,0,0,0,0,0,0,10,40.7376670837,-73.9840316772,40.7451286316,-74.0021896362,1,2.28954135866,6.5
0,0,0,1,0,0,0,10,40.745322,-73.984651,40.764855,-73.982485,1,2.86753354326,8.5
0,0,1,0,0,0,0,10,40.754646,-73.971556,40.751215,-73.990896,1,2.20122305255,10.5
0,0,1,0,0,0,0,2,40.7558784485,-73.98387146,40.8454055786,-73.826965332,1,21.7587109915,43.0
0,0,0,0,0,0,1,11,40.750861,-73.994331,40.756412,-73.988545,1,1.03467612768,6.1
0,0,1,0,0,0,0,18,40.718075,-74.014157,40.784633,-73.971778,1,10.8102263229,20.9
0,0,0,0,0,1,0,23,40.741949,-73.987444,40.773878,-73.964414,2,5.3225546299,8.9
0,0,0,0,0,1,0,2,40.736702,-73.988892,40.756739,-73.998172,1,3.10640231173,8.9
0,0,0,0,1,0,0,19,40.74854,-73.992354,40.724402,-73.985171,1,3.6197854869,8.9
0,0,1,0,0,0,0,14,40.748972,-73.984511,40.750811,-73.970802,1,1.54291959196,8.1
0,1,0,0,0,0,0,21,40.736102,-74.00502,40.732082,-74.003512,2,0.611379668305,3.5
0,0,1,0,0,0,0,11,40.711462,-74.016045,40.708635,-74.011447,6,0.656508059093,4.5
0,0,1,0,0,0,0,15,40.772377,-73.980838,40.75837,-73.99244,1,2.41891838609,6.5
1,0,0,0,0,0,0,13,40.766103,-73.979497,40.754648,-73.975995,1,1.72008679215,6.5
0,1,0,0,0,0,0,21,40.7441,-73.976,40.75598,-73.96698,5,2.00489813065,6.5
0,0,0,1,0,0,0,17,40.78828,-73.955572,40.72328,-73.998977,1,10.6560983266,9.0
1,0,0,0,0,0,0,11,40.782747,-73.948793,40.804527,-73.955493,2,3.27144757048,11.0
0,0,0,1,0,0,0,17,40.776677,-73.957672,40.764267,-73.98843,2,3.86109423243,11.0
0,1,0,0,0,0,0,19,40.74416,-73.983988,40.719872,-74.00521,2,4.26131186007,15.0
0,0,0,0,1,0,0,9,40.782852,-73.948188,40.752683,-73.975317,2,5.33971568029,10.1
0,1,0,0,0,0,0,14,40.745818,-74.00187,40.726513,-74.006932,1,2.87931815149,6.1
1,0,0,0,0,0,0,14,40.705247,-74.01712,40.722037,-73.999874,1,3.11285103163,13.7
0,0,0,1,0,0,0,21,40.763852,-73.954542,40.78068,-73.958237,1,2.49556060381,6.9
0,0,0,0,0,0,1,6,40.779477,-73.982152,40.773163,-73.885433,1,10.7542534222,28.1
0,0,0,1,0,0,0,21,40.77831,-73.958752,40.789177,-73.96655,2,1.80923181951,5.7
0,0,0,0,0,1,0,15,40.779348,-73.961998,40.748327,-73.984503,2,5.17800277486,8.9
0,0,1,0,0,0,0,14,40.75177,-73.990299,40.744009,-73.973752,1,2.15686322278,9.3
0,0,1,0,0,0,0,11,40.7616577148,-73.9866256714,40.7806282043,-73.97265625,2,3.17755437491,7.5
0,1,0,0,0,0,0,12,40.7431030273,-73.9951934814,40.7464103699,-73.9867553711,2,1.05295783726,9.5
0,0,0,0,0,1,0,14,40.75172,-73.973679,40.766413,-73.982265,3,2.35057757097,13.5
0,0,0,1,0,0,0,12,40.781539917,-73.9812393188,40.7632484436,-73.9735870361,1,2.8069333364,13.5
0,0,0,0,0,1,0,15,40.77414,-73.873023,40.722948,-73.994004,1,15.3575175027,29.5
0,0,0,0,0,1,0,6,40.7813,-73.9463,40.7703,-73.9573,1,2.01852072104,5.3
0,0,1,0,0,0,0,17,40.773776,-73.870754,40.757048,-73.972035,1,11.4854571865,28.9
0,1,0,0,0,0,0,19,40.727517,-73.99945,40.734347,-73.989895,2,1.45611440136,6.0
0,1,0,0,0,0,0,14,40.758473,-73.97708,40.762727,-73.973932,2,0.713406972742,6.5
0,0,0,1,0,0,0,21,40.768617,-73.969548,40.751432,-73.975702,5,2.6048235501,6.5
0,0,1,0,0,0,0,11,40.759617,-73.976075,40.750157,-73.975667,1,1.38463580055,7.0
0,0,0,0,0,1,0,2,40.713893,-73.997705,40.73944,-73.997585,3,3.73727819961,8.5
0,0,0,0,0,0,1,10,40.712667,-73.962452,40.682487,-73.950137,1,4.62146515129,9.5
1,0,0,0,0,0,0,13,40.724527,-74.004522,40.74995,-74.003565,1,3.72062715426,11.5
0,0,0,0,0,0,1,10,40.750295,-73.986187,40.724225,-73.997685,1,4.0210859694,13.0
0,0,0,1,0,0,0,9,40.736263,-73.985708,40.735302,-73.992062,1,0.718217698435,4.1
0,1,0,0,0,0,0,14,40.707515,-74.003963,40.710852,-74.010733,5,0.895496180156,4.1
0,0,0,1,0,0,0,15,40.765407,-73.983787,40.767235,-73.86227,1,13.4663124639,32.1
0,0,0,1,0,0,0,9,40.77916,-73.958167,40.76212,-73.972658,1,2.96502425281,7.7
0,0,0,0,0,0,1,17,40.763015,-73.973582,40.729413,-74.000897,5,5.7730365692,10.9
0,0,0,0,0,1,0,21,40.767971,-73.903657,41.126113,-73.788323,1,53.9199647469,130.12
0,0,0,1,0,0,0,17,40.78592,-73.978572,40.791493,-73.97812,1,0.816806324783,4.1
0,0,0,0,1,0,0,22,40.767727,-73.981632,40.777244,-73.978207,1,1.44301688717,4.5
0,0,0,0,0,1,0,1,40.750626,-73.987287,40.748858,-73.974085,1,1.4857848736,4.5
1,0,0,0,0,0,0,17,40.756697,-73.985792,40.731689,-74.004045,2,4.18050492741,6.9
1,0,0,0,0,0,0,11,40.738485,-73.995972,40.721542,-74.00139,1,2.55031586922,8.0
0,1,0,0,0,0,0,11,40.741508,-73.981305,40.774332,-73.871223,1,13.1093239882,24.65
1,0,0,0,0,0,0,13,40.752487,-73.989903,40.773558,-73.870373,2,13.5981393178,29.3
0,0,0,0,0,0,1,17,40.737587,-74.00848,40.757282,-73.986357,5,3.78321172995,12.1
0,1,0,0,0,0,0,11,40.749845,-73.972288,40.758793,-73.99221,1,2.56658394619,6.1
0,0,0,1,0,0,0,21,40.724593,-73.978507,40.744713,-74.004737,1,4.13730152992,9.7
1,0,0,0,0,0,0,13,40.738055,-74.00415,40.762735,-74.000778,2,3.6297097145,9.7
0,1,0,0,0,0,0,11,40.76228,-73.97427,40.693382,-74.007245,1,10.7215097422,16.1
0,0,0,1,0,0,0,21,40.773768,-73.870962,40.67798,-73.996198,1,19.7263050192,28.1
0,1,0,0,0,0,0,11,40.802183,-73.953543,40.862695,-73.8843,2,11.7091060438,19.3
0,0,1,0,0,0,0,6,40.756137,-73.990778,40.762702,-73.974219,1,2.07101310665,5.7
0,0,0,0,1,0,0,9,40.754453,-73.984429,40.764496,-73.973787,1,1.88389400911,6.5
0,0,0,1,0,0,0,11,40.747687,-73.983178,40.746427,-73.971924,1,1.26081162636,4.9
0,0,1,0,0,0,0,14,40.763105,-73.974019,40.757471,-73.987682,1,1.72375774874,5.7
0,0,0,0,0,1,0,9,40.81367,-73.959863,40.794837,-73.971634,1,3.04784449955,8.5
1,0,0,0,0,0,0,19,40.757697,-73.969658,40.787465,-73.980285,2,4.5110827889,10.5
0,0,0,0,0,0,1,21,40.730207,-73.992679,40.765413,-73.963649,1,6.07258998152,12.5
1,0,0,0,0,0,0,1,40.7040596008,-74.0090789795,40.695476532,-73.9278411865,1,9.09694049185,24.0
1,0,0,0,0,0,0,19,40.769965,-73.863683,40.736644,-73.978249,1,13.5996008647,32.33
0,0,0,0,0,1,0,8,40.805618,-73.965524,40.647547,-73.787154,1,30.4262643029,56.8
0,0,0,1,0,0,0,10,40.79298,-73.973196,40.753271,-73.985739,1,5.97289389041,18.5
0,0,1,0,0,0,0,15,40.760012,-73.977244,40.76444,-73.971044,2,0.944217908667,5.3
0,0,0,0,0,1,0,6,40.7851,-73.9539,40.7732,-73.9782,1,3.20569994609,7.3
0,1,0,0,0,0,0,6,40.741765,-73.993824,40.75011,-73.990761,1,1.26710612341,3.7
0,0,0,1,0,0,0,20,40.757942,-73.971633,40.730852,-73.992955,2,4.61409060126,11.3
0,0,0,0,0,0,1,10,40.777682,-73.945942,40.778375,-73.956358,1,1.15829803086,6.0
0,1,0,0,0,0,0,16,40.749895,-73.993672,40.752835,-73.978263,1,1.7609763436,8.0
0,1,0,0,0,0,0,21,40.795657,-73.92975,40.730385,-73.87529,5,11.2954964803,30.0
0,1,0,0,0,0,0,14,40.760683,-73.984042,40.783355,-73.978728,2,3.36851759018,8.1
0,0,0,0,0,0,1,6,40.748627,-73.973138,40.74461,-73.975697,2,0.652504301461,3.3
0,1,0,0,0,0,0,14,40.763912,-73.972852,40.774692,-73.963412,1,1.89229368541,6.9
0,0,1,0,0,0,0,19,40.761273,-73.9866,40.648856,-73.782888,2,27.9431694563,49.57
0,0,0,1,0,0,0,19,40.738627,-73.990467,40.741417,-74.004857,2,1.64638541631,8.5
1,0,0,0,0,0,0,13,40.770225,-73.954532,40.774098,-73.982166,4,3.11346741388,8.1
1,0,0,0,0,0,0,20,40.763229,-73.959116,40.76892,-73.955107,1,0.943615911141,3.3
0,0,1,0,0,0,0,19,40.774003,-73.98881,40.777043,-73.98283,2,0.797899634643,4.1
1,0,0,0,0,0,0,20,40.780277,-73.959151,40.772522,-73.946667,1,1.78875588474,5.7
0,0,0,0,1,0,0,23,40.757096,-73.989623,40.786771,-73.952845,1,5.95376012815,10.9
0,0,0,0,0,0,1,22,40.742027,-74.004483,40.765638,-73.954308,2,6.54575104895,14.1
0,0,0,1,0,0,0,21,40.75313,-74.003808,40.743412,-74.003712,1,1.42167989155,4.5
0,1,0,0,0,0,0,19,40.716842,-74.013047,40.725727,-74.006207,3,1.50483978249,5.0
0,0,0,0,0,0,1,1,40.75528,-73.968317,40.749862,-73.987377,1,2.25603046966,6.5
0,0,0,1,0,0,0,12,40.7541,-73.980613,40.752932,-73.995407,5,1.64831914337,7.5
0,0,0,1,0,0,0,12,40.757172,-73.993573,40.776127,-73.983405,1,2.9930293653,12.5
0,0,0,0,0,1,0,15,40.717842,-74.002387,40.757602,-73.968593,1,6.91829399452,14.5
0,1,0,0,0,0,0,21,40.77368,-73.870932,40.709567,-73.96406,1,13.9467587656,24.5
0,1,0,0,0,0,0,15,40.762642,-73.967825,40.772575,-73.958307,6,1.79542006632,5.3
0,1,0,0,0,0,0,19,40.776637,-73.9794,40.772442,-73.982593,1,0.70833077575,3.3
0,0,0,1,0,0,0,10,40.773608,-73.870652,40.749141,-73.989546,1,13.6515884021,27.47
1,0,0,0,0,0,0,21,40.76443,-73.97289,40.821013,-73.943225,5,8.90568288383,16.1
1,0,0,0,0,0,0,8,40.785303,-73.969673,40.780137,-73.961513,1,1.1781856952,3.7
0,0,0,0,0,1,0,3,40.769052,-73.989913,40.759698,-73.99434,1,1.4536484428,4.9
0,0,0,0,1,0,0,9,40.782763,-73.95782,40.793497,-73.966657,6,1.85034393062,6.9
0,0,0,1,0,0,0,9,40.72327,-73.996672,40.744952,-74.006252,1,3.34489676123,9.3
0,0,0,1,0,0,0,9,40.715922,-74.007217,40.738495,-73.992217,1,3.69726636099,5.7
0,1,0,0,0,0,0,15,40.794803,-73.97156,40.807938,-73.939062,1,4.07962163024,8.9
1,0,0,0,0,0,0,14,40.726902,-74.00344,40.757993,-73.982734,1,5.09448641017,7.7
0,0,0,0,0,0,1,3,40.721607,-73.988912,40.714725,-73.984638,2,1.11271815995,4.5
1,0,0,0,0,0,0,12,40.77861,-73.982139,40.765928,-73.983077,1,1.8581498834,8.0
0,0,0,0,0,0,1,3,40.7580566406,-73.9995193481,40.7386398315,-73.9855880737,3,3.23296747635,9.0
0,1,0,0,0,0,0,6,40.7765464783,-73.9496612549,40.8048667908,-73.9385147095,1,4.32298786654,9.0
1,0,0,0,0,0,0,22,40.724415,-73.984789,40.75028,-73.983028,1,3.78880613435,10.5
0,0,0,0,0,1,0,12,40.716636,-74.002375,40.73608,-74.001508,1,2.84607403046,7.3
0,0,0,1,0,0,0,15,40.759738,-73.975995,40.725745,-73.99649,3,5.46707951519,10.1
0,0,0,0,0,1,0,8,40.752277,-73.978657,40.743541,-73.983604,1,1.39062369394,4.9
0,0,0,0,0,0,1,13,40.752091,-73.970201,40.763067,-73.974385,1,1.67126867829,6.9
1,0,0,0,0,0,0,19,40.753048,-73.973081,40.755027,-73.979211,1,0.738426391253,9.3
0,0,0,0,1,0,0,20,40.741478,-73.988644,40.748742,-74.008173,1,2.41122302294,7.7
0,0,0,0,0,0,1,17,40.783873,-73.952327,40.77354,-73.953548,2,1.51764733884,4.5
0,0,0,1,0,0,0,17,40.734137,-73.98637,40.723135,-73.989563,3,1.64794091343,6.0
0,0,1,0,0,0,0,11,40.715632,-74.012705,40.705952,-74.004428,1,1.68751140256,8.0
0,0,0,0,0,1,0,2,40.725463,-73.984308,40.761175,-73.987373,5,5.23531908395,10.5
0,0,0,0,0,0,1,10,40.734202,-73.999145,40.77136,-73.960447,1,6.92381182804,18.0
0,1,0,0,0,0,0,19,40.773712,-73.870937,40.756785,-73.970573,5,11.313808663,25.7
0,1,0,0,0,0,0,11,40.762988,-73.983968,40.736455,-73.990733,4,3.95323895892,8.9
0,1,0,0,0,0,0,7,40.773947,-73.948639,40.76466,-73.988082,1,4.57626800854,10.5
0,0,0,0,0,1,0,2,40.741789,-73.90469,40.77644,-73.946731,2,6.88455708775,15.7
0,0,0,1,0,0,0,19,40.773698,-73.946076,40.779812,-73.977127,2,3.55418227516,7.7
1,0,0,0,0,0,0,16,40.7242965698,-74.0012893677,40.7137031555,-74.0083694458,1,1.73718647725,6.5
0,0,0,0,0,1,0,14,40.790073,-73.969614,40.776778,-73.961747,1,2.13121117507,8.0
0,0,0,0,0,1,0,13,40.754491,-73.984522,40.781335,-73.956205,1,5.02635302306,12.0
0,0,0,1,0,0,0,21,40.725688,-73.996433,40.707985,-73.944209,1,6.34328330249,14.5
0,0,0,1,0,0,0,11,40.776341,-73.961845,40.755122,-74.002445,1,5.4654300491,15.5
0,0,1,0,0,0,0,16,40.790912,-73.972852,40.804937,-73.966074,1,2.18470591002,5.3
0,0,0,1,0,0,0,9,40.756192,-73.990608,40.741178,-73.989827,1,2.19809340693,7.3
1,0,0,0,0,0,0,19,40.729353,-73.989332,40.750441,-73.991331,1,3.09289690587,10.1
0,0,0,0,1,0,0,7,40.758992,-73.988553,40.754251,-73.974695,2,1.68499814201,5.7
0,0,0,1,0,0,0,12,40.777922,-73.980137,40.776222,-73.976327,1,0.489885368433,3.5
0,1,0,0,0,0,0,14,40.755857,-73.978543,40.74514,-73.986588,2,1.80356346529,4.5
0,1,0,0,0,0,0,15,40.749755,-73.991478,40.737427,-73.984108,1,1.97982174649,6.5
0,1,0,0,0,0,0,21,40.77478,-73.95721,40.80243,-73.95666,2,4.04535976029,10.0
0,1,0,0,0,0,0,19,40.762192,-73.985695,40.737432,-73.988462,2,3.63508215174,11.5
0,0,0,0,0,0,1,10,40.705522,-74.007585,40.734052,-74.004865,1,4.184517175,12.5
0,0,0,0,1,0,0,9,40.750408,-73.991933,40.7742,-73.978042,2,3.80565787448,10.1
0,0,0,0,0,1,0,15,40.781995,-73.951603,40.76531,-73.983543,1,4.29864126948,14.1
0,0,1,0,0,0,0,16,40.779958,-73.950128,40.716063,-73.991796,1,10.4256774902,17.7
0,0,0,0,0,1,0,3,40.751758,-74.004875,40.745932,-74.000303,4,0.991526060951,4.1
0,0,0,0,0,0,1,1,40.73103,-74.001077,40.742987,-73.988547,3,2.23353069508,6.1
0,0,1,0,0,0,0,18,40.770905,-73.956941,40.745046,-73.975704,2,4.31660901825,8.1
0,0,0,1,0,0,0,20,40.741315,-73.998031,40.771194,-73.983638,1,4.65287932019,11.7
0,0,0,0,1,0,0,17,40.77095,-73.959691,40.77711,-73.953984,1,1.1008124751,3.7
0,0,0,0,0,1,0,21,40.750734,-73.978774,40.760707,-73.978968,3,1.45910226458,5.7
0,0,0,0,1,0,0,21,40.808222,-73.96393,40.750882,-74.006105,2,9.60152059878,14.9
1,0,0,0,0,0,0,15,40.7796211243,-73.9598922729,40.7869949341,-73.9543457031,1,1.24140332276,4.0
1,0,0,0,0,0,0,19,40.725883,-73.997116,40.733527,-74.001946,1,1.23981836276,5.0
0,0,0,0,1,0,0,11,40.758532,-73.981238,40.765245,-73.975352,1,1.17887981119,6.0
0,0,0,0,0,1,0,8,40.775823,-73.958754,40.750654,-73.975415,1,4.11883092378,14.0
0,0,1,0,0,0,0,20,40.732099,-73.988025,40.733479,-74.002936,1,1.66520251242,6.1
0,1,0,0,0,0,0,19,40.730212,-74.001988,40.738707,-73.988887,1,1.91138069147,6.5
1,0,0,0,0,0,0,13,40.783225,-73.978083,40.772142,-73.982752,2,1.70182606736,6.5
0,0,1,0,0,0,0,11,40.769912,-73.960812,40.755535,-73.984002,1,3.32051812416,14.0
0,0,0,1,0,0,0,12,40.714132,-74.015557,40.742732,-73.992282,6,4.91554167059,23.0
0,0,0,0,1,0,0,6,40.742017,-73.974606,40.738597,-73.999419,1,2.79540539757,7.3
0,1,0,0,0,0,0,15,40.786475,-73.975997,40.801253,-73.969703,5,2.27146550437,6.1
0,1,0,0,0,0,0,6,40.756053,-73.990727,40.746752,-73.971942,1,2.48699406844,6.5
0,0,0,1,0,0,0,19,40.763892,-73.976821,40.768077,-73.98245,1,0.873949144989,3.7
0,0,0,0,0,1,0,19,40.728455,-73.999654,40.717819,-73.985379,1,2.21939231766,7.7
0,0,1,0,0,0,0,18,40.712543,-74.009694,40.715559,-74.01685,1,0.90789892486,6.0
0,0,0,0,0,0,1,3,40.622042,-74.041313,40.622042,-74.041313,2,0.0,8.0
0,1,0,0,0,0,0,20,40.75747,-73.96891,40.760452,-73.995024,1,2.92635780041,10.0
0,0,0,0,0,0,1,12,40.779528,-73.977368,40.740493,-74.004216,1,6.43886938141,10.5
0,0,0,0,1,0,0,4,40.752435,-73.98595,40.646045,-73.776358,1,27.9746552183,49.15
0,0,0,1,0,0,0,19,40.7558670044,-73.9822921753,40.6125068665,-74.035987854,4,21.8015819169,45.0
0,0,0,0,1,0,0,7,40.787722,-73.974937,40.779149,-73.956579,3,2.38912068428,9.3
0,0,0,0,0,0,1,16,40.786206,-73.976002,40.805951,-73.964837,2,3.14201242745,5.7
0,0,0,0,0,1,0,2,40.749918,-73.982762,40.6875,-73.990248,5,9.16873652502,14.5
0,0,0,0,0,0,1,8,40.727803,-73.991086,40.735364,-74.009843,1,2.35518892756,7.3
0,0,0,0,1,0,0,9,40.770023,-73.989985,40.784182,-73.966517,1,3.32400837946,7.3
0,1,0,0,0,0,0,19,40.751728,-73.978367,40.783377,-73.978675,1,4.63003801463,9.7
1,0,0,0,0,0,0,13,40.752567,-73.983413,40.71878,-73.9887,2,4.97730156912,11.7
0,0,0,1,0,0,0,9,40.770962,-73.9637,40.787705,-73.953907,5,2.6788079437,6.9
0,0,0,1,0,0,0,8,40.739452,-73.987169,40.727755,-73.998525,1,2.12430264603,6.5
1,0,0,0,0,0,0,22,40.761365,-73.976157,40.780745,-73.958969,1,3.41523541513,7.0
0,0,1,0,0,0,0,10,40.761073,-73.957758,40.737913,-73.977044,1,4.0059056314,7.5
1,0,0,0,0,0,0,15,40.760733,-73.985521,40.742155,-73.976346,1,2.90173968093,9.5
0,0,0,0,1,0,0,1,40.728706,-74.000121,40.771147,-73.987011,1,6.37639920054,17.0
1,0,0,0,0,0,0,0,40.709276,-73.950796,40.708871,-74.005767,2,6.09612566513,17.5
1,0,0,0,0,0,0,6,40.74535,-73.984467,40.768814,-73.862336,1,13.962081406,22.5
0,0,0,0,0,1,0,21,40.792864,-73.967591,40.774781,-73.948474,3,3.38848792399,8.1
1,0,0,0,0,0,0,22,40.714252,-73.997297,40.751062,-73.974879,1,5.9306798743,9.7
0,0,1,0,0,0,0,18,40.765167,-73.975268,40.744229,-73.984382,1,3.2252227855,9.3
0,0,0,0,1,0,0,2,40.720466,-73.989563,40.745633,-73.988351,1,3.68411516764,7.7
0,1,0,0,0,0,0,14,40.758897,-73.989248,40.767613,-73.986092,2,1.3221407993,4.5
0,0,0,1,0,0,0,6,40.77467,-73.96117,40.781585,-73.954148,1,1.27608992195,5.0
1,0,0,0,0,0,0,21,40.742788,-73.987102,40.748537,-73.9833,1,0.940675833466,5.5
1,0,0,0,0,0,0,13,40.749282,-73.992447,40.73532,-73.99835,1,2.14472399086,6.5
0,1,0,0,0,0,0,21,40.737165,-73.996945,40.762592,-73.985962,3,3.9137822075,10.5
1,0,0,0,0,0,0,23,40.74256,-74.004057,40.755742,-73.990998,1,2.41106843148,10.5
0,1,0,0,0,0,0,14,40.642373,-73.789148,40.642373,-73.789148,1,0.0,45.0
1,0,0,0,0,0,0,13,40.750645,-73.992498,40.730222,-73.994417,2,2.99522965852,8.1
0,1,0,0,0,0,0,15,40.715167,-74.009212,40.728912,-74.010655,1,2.01710200677,6.1
0,1,0,0,0,0,0,11,40.773982,-73.922735,40.747012,-73.890205,1,5.34406017172,9.7
0,1,0,0,0,0,0,15,40.756549,-73.981871,40.756549,-73.981871,1,0.000124898008491,13.7
0,1,0,0,0,0,0,16,41.366138,-73.137393,41.366138,-73.137393,1,0.0,13.7
0,0,0,1,0,0,0,7,40.753366,-73.978375,40.764357,-73.971996,1,1.75638028929,4.9
0,1,0,0,0,0,0,14,40.763288,-73.992715,40.749385,-73.992288,5,2.03441144425,7.7
0,0,0,0,1,0,0,9,40.761928,-73.96031,40.792172,-73.971467,1,4.59376639668,10.9
0,1,0,0,0,0,0,10,40.7667999268,-73.8760223389,40.7742156982,-73.8716278076,1,1.18909074142,5.5
1,0,0,0,0,0,0,3,40.71411,-73.956096,40.725367,-73.951645,1,1.71913509277,6.0
0,0,0,0,1,0,0,22,40.7198066711,-73.9876327515,40.7050819397,-74.0075302124,2,3.08350908144,10.0
0,0,0,0,0,1,0,21,40.736068,-73.98739,40.763756,-73.958873,1,5.13752129473,11.5
0,0,0,0,0,1,0,20,40.7009315491,-73.9929733276,40.7055892944,-73.9214553833,1,7.9606660439,18.0
0,0,1,0,0,0,0,6,40.77594,-73.983275,40.7562,-74.001834,1,3.54505284994,7.3
0,0,0,0,1,0,0,15,40.74172,-73.975145,40.761256,-73.981053,1,2.93194786498,9.3
0,0,1,0,0,0,0,9,40.764507,-73.969876,40.764507,-73.969876,4,0.0,5.7
1,0,0,0,0,0,0,11,40.765032,-73.970235,40.771907,-73.965422,1,1.13835995813,4.0
1,0,0,0,0,0,0,11,40.734947,-73.991012,40.726677,-73.994553,2,1.27190224196,4.5
0,0,0,0,0,0,1,10,40.737352,-73.978037,40.755235,-73.971067,1,2.72775978747,7.0
1,0,0,0,0,0,0,21,40.759292,-73.983745,40.746003,-73.988553,3,2.0157344972,7.0
0,0,0,1,0,0,0,17,40.763382,-73.996623,40.746567,-73.991172,2,2.53293752801,8.0
1,0,0,0,0,0,0,21,40.743265,-74.006203,40.718592,-74.010408,1,3.63937418049,10.0
0,0,0,1,0,0,0,9,40.739167,-73.98928,40.76191,-73.979342,1,3.50461264332,10.5
0,0,0,0,0,0,1,10,40.761567,-73.985405,40.797912,-73.948465,1,6.70922641833,16.0
0,1,0,0,0,0,0,19,40.769017,-73.862765,40.754765,-73.971505,1,12.2278689889,26.5
0,1,0,0,0,0,0,11,40.768983,-73.862637,40.774233,-73.945287,1,9.18875440952,21.7
1,0,0,0,0,0,0,21,40.764717,-73.966415,40.756157,-73.967772,2,1.2612322863,4.1
0,1,0,0,0,0,0,15,40.841072,-73.94283,40.751815,-73.99285,1,14.18381987,21.1
0,1,0,0,0,0,0,14,40.793155,-73.97428,40.776642,-73.976947,2,2.43367218932,5.7
0,0,0,1,0,0,0,21,40.749955,-73.981327,40.765263,-73.975305,1,2.33670633398,5.7
0,0,0,1,0,0,0,21,40.786317,-73.972106,40.78707,-73.979581,1,0.835245662014,4.5
0,0,0,0,0,1,0,11,40.769866,-73.923911,40.756876,-73.987948,1,7.34545413274,19.3
1,0,0,0,0,0,0,22,40.75294,-73.99321,40.762277,-73.985911,1,1.58740869296,7.5
1,0,0,0,0,0,0,9,40.770943,-73.953572,40.754821,-73.976212,1,3.44315270298,10.5
0,0,0,0,0,0,1,12,40.752041,-73.977369,40.729519,-73.989784,1,3.57054628851,13.5
0,0,0,0,1,0,0,22,40.760433197,-73.958694458,40.7325515747,-73.9991989136,1,6.06534576308,17.5
0,0,0,1,0,0,0,15,40.722798,-73.997915,40.735305,-74.00331,1,1.92491272975,21.5
0,0,0,0,0,0,1,11,40.778924,-73.954055,40.782953,-73.950922,1,0.683984840404,2.9
0,0,0,0,1,0,0,6,40.768758,-73.958698,40.774166,-73.870998,1,9.74825651685,26.5
0,0,0,0,0,1,0,16,40.756337,-73.990065,40.756173,-73.997132,1,0.783484859119,4.1
0,0,1,0,0,0,0,7,40.783201,-73.952879,40.774312,-73.87127,2,9.13334311173,23.7
0,0,0,0,0,1,0,23,40.739276,-73.982483,40.717727,-73.963409,2,3.79589472571,16.1
0,0,0,1,0,0,0,17,40.774848,-73.962679,40.768483,-73.959624,1,0.990736611437,5.7
0,1,0,0,0,0,0,19,40.78076,-73.98146,40.771807,-73.989177,1,1.56404075809,6.0
0,0,1,0,0,0,0,11,40.779987,-73.956355,40.76967,-73.966792,1,1.90125420212,7.5
0,1,0,0,0,0,0,16,40.761952,-73.970905,40.769442,-73.982127,3,1.65726990777,8.0
0,0,0,1,0,0,0,9,40.732402,-74.006457,40.726675,-73.99597,1,1.43299219253,5.3
0,0,0,0,0,1,0,15,40.772272,-73.958842,40.793077,-73.94815,1,3.26586446657,6.1
0,0,0,1,0,0,0,9,40.764705,-73.9766,40.755302,-73.968993,5,1.61327557739,6.1
0,1,0,0,0,0,0,14,40.78279,-73.973558,40.768362,-73.86167,1,12.5734913573,30.9
1,0,0,0,0,0,0,16,40.763133,-73.973769,40.752477,-73.977086,1,1.6016062813,4.9
